browser,city,country,device,element_id,event_id,event_type,ip_address,page,product_id,quantity,search_query,session_id,timestamp,user_id
Edge,South Jenniferfurt,AZ,mobile,,935cf71b-3615-43f4-b503-d0c1fe3b4bb5,page_view,41.108.117.154,products,,,,70e7b5fc-e7a,2026-01-19T17:38:56.537718Z,655aeee0
Firefox,Port Veronica,BW,mobile,,6d16f41c-3830-43f0-916f-67fa29eb2a3a,page_view,81.235.159.122,checkout,,,,d0d5a694-d17,2026-01-19T17:38:56.561831Z,3b726ed6
Safari,Walkermouth,AT,desktop,,57543ca2-6f7d-4445-abab-6f2e315f2897,remove_from_cart,199.226.93.119,settings,PROD_2924,5,,29da5d6f-ffd,2026-01-19T17:38:56.588906Z,0e51b668
Edge,Sweeneymouth,NL,desktop,,f3637891-42f2-45a7-a45c-742f6663ba20,add_to_cart,136.233.43.143,home,PROD_2663,2,,0b486ab6-470,2026-01-19T17:38:56.619381Z,059252b5
Firefox,North Tiffany,BN,desktop,,c1fc3a67-7782-4f47-a8de-cdeefc32950d,search,178.184.191.168,cart,,,along,3ce12728-5c7,2026-01-19T17:38:56.622129Z,0da4e99c
Safari,Youngbury,IS,desktop,,3c7c49aa-8b38-44c5-a4b1-f2d81d838650,add_to_cart,204.239.205.90,cart,PROD_1160,1,,14252243-89e,2026-01-19T17:38:56.626294Z,fe24c116
Firefox,Barnesfort,PA,tablet,,fb8d83d9-bf20-4035-8157-0bc7a74351aa,login,130.136.170.255,product_detail,,,,7e0ed69f-7e3,2026-01-19T17:38:56.641126Z,182d831c
Firefox,South Morganport,AR,tablet,,8f5ab9f5-b8ac-4dc9-8976-a69c22d96824,page_view,60.237.100.6,settings,,,,dca8d574-d59,2026-01-19T17:38:56.649030Z,4ba95bfc
Edge,East Jasonberg,DK,mobile,,5376b79a-d939-413e-84c9-30348853dae9,remove_from_cart,124.77.69.73,product_detail,PROD_1530,4,,06557a47-146,2026-01-19T17:38:56.660174Z,427a29c8
Edge,Martinview,SL,desktop,,329de08a-648e-4e7e-ac64-ddc77b53f41f,add_to_cart,65.141.156.243,home,PROD_1241,4,,58e448c6-374,2026-01-19T17:38:56.682446Z,64d390f6
Chrome,East Brianfort,VN,desktop,,ae634975-dfb6-41f8-ab86-8c17d424715b,search,3.121.34.62,cart,,,page,f526dbed-2ed,2026-01-19T17:38:56.686006Z,b0eaec28
Firefox,North Charles,DK,mobile,,cb0d18da-a9e8-4212-8963-9d8b4f91e64a,login,116.208.43.114,product_detail,,,,d9635920-521,2026-01-19T17:38:56.743196Z,ca6297b0
Chrome,Howardmouth,PL,tablet,,239321e6-4950-4f10-a74e-39e1a5c81d88,page_view,45.226.85.75,help,,,,bb4bcf86-ca5,2026-01-19T17:38:56.754184Z,4898af9b
Edge,East Heatherhaven,SB,tablet,,c87617ca-6790-4aa2-803e-0404f3f3ff12,logout,160.15.155.76,profile,,,,f64b45bd-bd9,2026-01-19T17:38:56.759860Z,40cc850a
Firefox,New Malloryton,BH,mobile,,f2aaea0d-a52e-46e1-98da-32f497307293,remove_from_cart,179.4.76.242,profile,PROD_1093,3,,2b13c7d3-472,2026-01-19T17:38:56.762653Z,3098d5bb
Edge,New Emily,NP,tablet,,771d057d-acdd-4bbf-aae6-8567cdff8f9d,login,210.117.54.220,profile,,,,03c42a42-90b,2026-01-19T17:38:56.775725Z,35c04c48
Safari,Serranohaven,SG,tablet,,23af5629-28ee-446e-af1e-94e9a7aecda6,page_view,64.37.233.25,product_detail,,,,51b16989-0cd,2026-01-19T17:38:56.779504Z,c1194419
Firefox,Michaelborough,CH,tablet,,f088c1b9-0caa-445c-9b90-6c371c79ef59,login,59.170.21.154,products,,,,e7daa4be-c07,2026-01-19T17:38:56.791597Z,3f42bb08
Chrome,Leonardport,BE,desktop,,dd3f97c3-2d13-484a-bdd4-584ef7dd11b2,add_to_cart,89.187.83.177,checkout,PROD_1430,2,,13aae6a4-755,2026-01-19T17:38:56.793569Z,ee6f6a62
Firefox,South Brandon,GN,desktop,,2a815a60-3874-4a82-ab84-bc1416792ab9,page_view,168.192.24.206,product_detail,,,,fcea8783-312,2026-01-19T17:38:56.796113Z,72ddd54d
Edge,Lauraview,CV,tablet,,172fa1c1-51ac-4cae-bcb6-1b88a37060ee,add_to_cart,107.106.114.56,help,PROD_1470,4,,e4568d88-505,2026-01-19T17:38:56.836583Z,891c158a
Safari,Powelltown,HU,desktop,,b34f73de-01ec-4d2a-aa27-11710108d854,search,169.193.210.55,cart,,,they,7e3427b1-994,2026-01-19T17:38:56.846327Z,4f955851
Edge,Johnfort,HT,desktop,,34f50f37-5b14-4f54-8e35-7208364038ba,page_view,184.215.251.17,cart,,,,050ec730-c83,2026-01-19T17:38:56.852182Z,2e229fb0
Safari,South Jeremyhaven,ET,mobile,,f776e886-0cc6-4859-aa68-566d310ea4fe,login,100.193.196.158,settings,,,,30790e4a-678,2026-01-19T17:38:56.885610Z,ec1a59fd
Firefox,East Josephmouth,AG,tablet,,9565471f-9694-4639-b30c-600348388707,remove_from_cart,164.42.181.87,products,PROD_2703,4,,bcc7e715-4bd,2026-01-19T17:38:56.887749Z,72e04900
Safari,Josephland,QA,tablet,,6fc06d4d-08a7-4bbf-b766-78fe437802bb,add_to_cart,56.72.49.207,cart,PROD_1995,4,,f1a4dac0-eb2,2026-01-19T17:38:56.897187Z,f843c001
Edge,Hernandezside,FR,tablet,,77927737-16c9-4d21-9758-f22134c7b39c,remove_from_cart,35.144.134.202,products,PROD_2297,4,,8aa2d591-ee0,2026-01-19T17:38:56.899647Z,8be43cce
Safari,Jonathonton,JO,tablet,,36da9119-6cda-4e9e-b62f-8caa35f9b047,login,57.148.157.54,cart,,,,83880853-e08,2026-01-19T17:38:56.902770Z,527e9b55
Edge,Fieldston,PG,mobile,,d03031bc-f542-42a4-bd87-150591498c4c,page_view,4.181.27.162,product_detail,,,,97411fc1-8b5,2026-01-19T17:38:56.923175Z,33f6e94b
Firefox,North Zacharyview,ZW,tablet,,706a3b93-9ccc-46a9-b319-444bb6233f68,add_to_cart,123.173.72.115,checkout,PROD_1237,1,,33081f25-a33,2026-01-19T17:38:56.949200Z,7b327a15
Firefox,Whitneyport,DE,tablet,,6b75387b-ca36-4a7d-a977-8e8806c58dab,add_to_cart,31.77.178.9,product_detail,PROD_2611,2,,0380dab1-98a,2026-01-19T17:38:56.951709Z,1c519be9
Chrome,West Michaelmouth,UG,mobile,,140614aa-f6e5-4e5c-9fef-f599917f581c,page_view,86.40.144.155,home,,,,49728b26-030,2026-01-19T17:38:56.953967Z,593b909a
Firefox,Joannafurt,GE,tablet,,e3c8f0ad-4206-40e6-84e0-8df65f65c72f,page_view,24.60.238.39,settings,,,,0f8479f7-99a,2026-01-19T17:38:56.959581Z,2e5246a7
Chrome,Ralphport,MR,tablet,,daaca23b-c477-45a4-84bb-72552290ef34,remove_from_cart,54.186.236.58,products,PROD_1782,2,,07d58029-232,2026-01-19T17:38:56.989226Z,28b1d531
Safari,Gibbsstad,NL,mobile,btn_defense_14,d01cc87d-ee4f-4703-a054-9a2dac270c21,click,32.128.15.111,settings,,,,c9dfd4f2-0bf,2026-01-19T17:38:57.020705Z,9ff4b28f
Firefox,Aguirrechester,AG,desktop,,10711424-3eb3-4046-82bb-0c19564a2c8b,add_to_cart,195.49.137.90,help,PROD_1829,4,,6cc5a399-d18,2026-01-19T17:38:57.027080Z,d9431d58
Chrome,Lake Jaredborough,ER,desktop,,0d863294-1c21-4453-8e6f-38175452c9eb,remove_from_cart,134.177.102.183,cart,PROD_1293,3,,38702e3d-05d,2026-01-19T17:38:57.031798Z,761ced97
Chrome,Lisachester,LA,desktop,,dc56f608-3506-4ef5-a845-9b13d507a148,remove_from_cart,95.42.127.119,cart,PROD_1068,3,,e3cc9177-62e,2026-01-19T17:38:57.039034Z,ad1e9583
Chrome,East Sabrinaville,SB,tablet,,8db1a240-058a-48d1-8960-dc3edb1c27ec,add_to_cart,4.136.120.69,checkout,PROD_2302,3,,e2c108a3-f3b,2026-01-19T17:38:57.053186Z,53df219b
Firefox,Coopertown,KM,tablet,,39e44b4d-6491-401f-85c8-0731f5a57706,page_view,92.11.101.46,help,,,,ec4486dd-72b,2026-01-19T17:38:57.055638Z,e5987094
Edge,Port Tamaraburgh,KH,tablet,,31cb61fd-6c4e-4de7-9001-f3f97c3e4b9f,add_to_cart,2.74.41.115,profile,PROD_2305,2,,948126fd-f99,2026-01-19T17:38:57.057762Z,7eb7f82d
Firefox,West Sheliafurt,RO,mobile,,1f23f432-447f-44c4-a1c9-530e7f941ca4,remove_from_cart,207.42.193.137,checkout,PROD_2843,1,,c6615ddf-41a,2026-01-19T17:38:57.099968Z,cc37a75d
Edge,Lake Rachelborough,GQ,tablet,,0b5beda4-9615-4a74-9264-7fd332670834,page_view,217.167.47.180,help,,,,0ca77151-37c,2026-01-19T17:38:57.123011Z,40cc850a
Safari,New Melissa,AL,mobile,,fc6e8504-5acb-46f2-b481-57fbbe094e61,add_to_cart,214.30.76.0,cart,PROD_2648,1,,51c3cf1c-54b,2026-01-19T17:38:57.135300Z,c10b7e73
Chrome,Craigfort,CD,desktop,,f0cf4604-6bd7-4675-b858-0281da5c8c04,logout,179.249.196.196,settings,,,,95938755-2fb,2026-01-19T17:38:57.138257Z,0599c0d9
Chrome,New John,VU,tablet,,c4fe624f-8cff-4ab8-a716-6aa3c9224a27,add_to_cart,179.44.159.48,checkout,PROD_1840,1,,ca7d48c5-c2b,2026-01-19T17:38:57.143964Z,218c1943
Firefox,Conniechester,SG,desktop,,6a82c49e-09fd-4ca8-b175-f31f29e2962f,add_to_cart,66.121.169.52,cart,PROD_1599,2,,abe0cecf-4af,2026-01-19T17:38:57.154813Z,637e5c11
Edge,Jasonstad,CV,tablet,,ad0d7f6c-d75f-4fdb-8ba3-17631d5e6f80,remove_from_cart,109.255.51.78,cart,PROD_1761,3,,39c178b7-6eb,2026-01-19T17:38:57.163713Z,5a8ea155
Firefox,West Taylor,ES,tablet,,bed660b9-3977-4c72-a56d-c7e04c1659f2,remove_from_cart,7.218.157.132,help,PROD_2799,2,,edcf8bea-e3d,2026-01-19T17:38:57.213465Z,589430e8
Safari,Hernandezland,MH,desktop,,b3b8ab17-2c5b-433c-9028-b6ba36f107f9,page_view,2.225.62.41,home,,,,b417198f-e17,2026-01-19T17:38:57.225420Z,7df2f691
Safari,Lake Jenniferstad,DO,tablet,btn_suddenly_56,72bcf9cd-f4d3-48f4-8695-3f59acc9bce3,click,142.134.81.194,cart,,,,f36dc4a6-095,2026-01-19T17:38:57.237113Z,cb2aed3f
Firefox,Andrewburgh,CH,desktop,,eaf53f1e-9211-4809-8b17-5bb71b7d6c19,login,30.239.17.55,checkout,,,,3e7f7408-4b2,2026-01-19T17:38:57.241769Z,842f9323
Safari,Robinsonmouth,MX,tablet,,e44897be-e911-4a9c-aae2-7b0684e72f6a,add_to_cart,10.223.193.233,products,PROD_1010,3,,bf0bec70-659,2026-01-19T17:38:57.267426Z,2c174102
Firefox,Castanedaland,TT,desktop,,a0a34576-4b5c-423c-9ba6-31dd1dde6f64,login,34.75.21.222,settings,,,,3c191f32-568,2026-01-19T17:38:57.271024Z,7cfcc7e0
Edge,Rochachester,AT,mobile,,7582c7f6-052f-453e-964e-8cad7866b5ae,add_to_cart,204.164.19.19,help,PROD_1835,2,,01dabba0-64e,2026-01-19T17:38:57.278235Z,28b1d531
Chrome,Fowlerville,VC,tablet,,6a51a25c-9fbc-4ec5-ba68-43e067ad56b7,add_to_cart,213.117.217.95,settings,PROD_2839,2,,3ac632dc-d9b,2026-01-19T17:38:57.294371Z,406ee2f1
Edge,North Kimberlystad,NL,desktop,btn_election_92,71039502-86d5-4b80-a4b2-3204628d98d3,click,27.192.153.51,cart,,,,60e7da61-018,2026-01-19T17:38:57.298753Z,ef9b61b1
Safari,Carolbury,PS,desktop,,bd4207ca-6122-402d-8277-412437b5cd2b,login,144.83.10.50,cart,,,,43bb6227-ab4,2026-01-19T17:38:57.301468Z,35c04c48
Edge,Ortegamouth,CR,desktop,,faccda43-4c12-4ef9-844f-5a1350627b10,remove_from_cart,16.162.198.24,help,PROD_2179,3,,106cc6e4-a72,2026-01-19T17:38:57.304573Z,7eb7f82d
Safari,East Jeffrey,MZ,desktop,,70174b37-2f3b-495b-a228-3693ffc7d035,add_to_cart,54.240.64.119,profile,PROD_1761,1,,f81b5cea-41f,2026-01-19T17:38:57.336788Z,b364ddbd
Edge,Sarahland,CO,mobile,,6d8e8d58-e855-47be-a8a7-e672da06aece,add_to_cart,207.184.84.62,help,PROD_1223,3,,5926d3d5-40d,2026-01-19T17:38:57.352951Z,e5987094
Chrome,Darleneport,TH,tablet,,10f133c1-ac1c-475e-96b1-8bb0132656a2,page_view,220.27.73.26,home,,,,e7bb84d1-7a5,2026-01-19T17:38:57.376205Z,842f9323
Safari,North Jennifer,KZ,tablet,btn_now_100,e6fa24a8-7d32-4993-afd7-b9b44a416138,click,93.121.23.41,home,,,,9e43beed-635,2026-01-19T17:38:57.381515Z,3b726ed6
Edge,East Katherine,MG,tablet,,58edbfc4-e0eb-423f-84ad-6e0fa1b37a8a,add_to_cart,138.33.192.114,home,PROD_2931,4,,c562ae82-942,2026-01-19T17:38:57.384958Z,63aef432
Chrome,Kimchester,MX,tablet,,fee81495-f740-40b8-82e6-acbc63d1596f,page_view,214.171.96.199,help,,,,bb30d6a9-5e5,2026-01-19T17:38:57.391432Z,9f81ffb7
Safari,Justinmouth,ID,desktop,,db6dc530-f928-4e14-91ec-d11a7c9eeed1,login,64.32.39.55,cart,,,,117a40bd-13f,2026-01-19T17:38:57.394095Z,e31f2276
Firefox,Obrienbury,PW,mobile,,9ddd1ca7-db48-4029-8d5d-b756171f305f,page_view,188.165.88.240,profile,,,,44599177-f45,2026-01-19T17:38:57.397812Z,b8f93e90
Edge,Jamesside,GB,mobile,,eea17a7c-7134-4c70-be07-90e15f16bc9c,page_view,79.76.195.180,home,,,,2f364b1f-601,2026-01-19T17:38:57.399836Z,b9cd5aeb
Safari,West Joshua,TZ,mobile,,7e7faa1e-84bc-4286-8211-754f721049cc,login,13.119.212.29,settings,,,,74699ed5-3aa,2026-01-19T17:38:57.402214Z,da5a7910
Chrome,West Nicoleside,AF,desktop,,1c1e5ae2-fc41-423b-a762-f51b4af445fc,remove_from_cart,221.249.110.191,settings,PROD_1394,4,,5c213b1c-965,2026-01-19T17:38:57.404550Z,d4d15193
Edge,Lake Heather,SK,tablet,btn_station_2,eb647bcb-2d73-4c03-8337-5c048a0739ab,click,183.100.116.146,help,,,,2b619ac6-1ef,2026-01-19T17:38:57.435896Z,dce2b34a
Edge,Robinsonmouth,SN,tablet,,168da0d4-e281-4e0a-8b6e-85c6420d8bb4,remove_from_cart,38.51.38.226,checkout,PROD_1630,4,,d7f93679-5f1,2026-01-19T17:38:57.452381Z,3b726ed6
Edge,Deborahfurt,AT,tablet,,3c21be3d-6d0c-4c1b-8c7b-2bc980c12231,login,55.187.104.77,products,,,,4fa35d94-bdc,2026-01-19T17:38:57.459208Z,fe24c116
Chrome,North Frank,MD,mobile,,e6840055-4e96-4d86-90c7-1695c70a2fcb,add_to_cart,34.251.125.125,settings,PROD_1909,5,,dc7bfb02-1bc,2026-01-19T17:38:57.464795Z,ed3f0ed0
Chrome,South Anita,KG,tablet,,802f7424-eeab-42cb-bebf-1bde09e51c92,search,85.131.142.5,settings,,,wonder,70ac5a7a-3de,2026-01-19T17:38:57.472462Z,3ca5e9d2
Chrome,New Becky,ME,tablet,,726abf5b-cd87-4cd6-bb5c-cae152a7d488,add_to_cart,150.212.251.102,checkout,PROD_2258,1,,8e25cb0c-9bc,2026-01-19T17:38:57.481458Z,fd77bc0f
Chrome,South Katrinamouth,BR,desktop,,dd992221-568c-4b3c-8d6f-d0d144b81cc9,add_to_cart,126.214.135.19,product_detail,PROD_2844,4,,8bdfd694-523,2026-01-19T17:38:57.496596Z,f1fea1f6
Firefox,Englishbury,EG,mobile,,91e321f6-c7f4-4897-8786-851dc04dc84a,page_view,8.17.69.15,cart,,,,810af200-523,2026-01-19T17:38:57.534429Z,1898814b
Chrome,South Keithbury,SZ,mobile,,2ab1a8d7-6f18-47ca-b4d2-d17d024d736d,add_to_cart,124.162.100.13,settings,PROD_2555,1,,4ed787d0-055,2026-01-19T17:38:57.569128Z,f56a9a0f
Edge,East Dylanburgh,MX,desktop,,84c25e18-ec72-40a5-96f3-78749bafc635,search,188.76.178.123,product_detail,,,guess,f12663d0-204,2026-01-19T17:38:57.590672Z,9909f89e
Chrome,East Amber,BG,desktop,,47a7bff8-66b9-487b-8bfe-003abc191116,remove_from_cart,5.170.211.226,cart,PROD_1271,2,,ab7e355f-b94,2026-01-19T17:38:57.594258Z,60a667fc
Chrome,South Connie,PE,mobile,,bb98912a-4f3d-4b20-939e-f216e5da62f0,logout,196.197.189.6,product_detail,,,,1bda1cbf-5d9,2026-01-19T17:38:57.599586Z,8be43cce
Chrome,Lesliestad,MT,tablet,,8d22eea2-11bc-4550-8307-704ad7945445,add_to_cart,112.179.13.230,home,PROD_2685,2,,f6069fdd-699,2026-01-19T17:38:57.602606Z,3ca5e9d2
Edge,Petersonville,ZA,tablet,,d4e49ca2-4567-4d4c-8e41-4ab5fbff2451,page_view,223.77.42.43,products,,,,620b0675-1d5,2026-01-19T17:38:57.627199Z,6bc9f9ec
Chrome,Beckborough,BZ,mobile,,aa5e1221-c118-4b5d-bd0a-fe3f593fcdf1,page_view,209.7.4.34,products,,,,4ce388b1-d4e,2026-01-19T17:38:57.638573Z,891c158a
Safari,Thompsonchester,ME,desktop,,66d245d9-22d2-4b29-bdd2-ab40fadc3577,add_to_cart,212.70.248.42,product_detail,PROD_2766,3,,1454d569-603,2026-01-19T17:38:57.646357Z,589430e8
Firefox,West Aaronland,MT,desktop,,a0600d93-21b3-49c1-8688-10207ff8eed5,page_view,105.172.77.41,products,,,,90afacde-63e,2026-01-19T17:38:57.686260Z,42e5822e
Safari,West Nichole,FM,desktop,,4df79a02-4b4f-4da4-8465-aab7f02660f0,logout,18.17.220.65,home,,,,dfea2e8f-610,2026-01-19T17:38:57.707082Z,bac63a10
Edge,Lake Williamchester,BZ,desktop,,809dea4a-7a7b-4f18-bb09-5384cf5ebeef,page_view,38.86.63.190,help,,,,f8c13b2b-0aa,2026-01-19T17:38:57.714703Z,a619fa70
Safari,Hernandezchester,KM,tablet,,36de6fd8-9eb6-4849-a74a-d07dfb5c9198,remove_from_cart,140.202.111.222,cart,PROD_1189,5,,26c5c283-454,2026-01-19T17:38:57.726672Z,f4d3d62c
Firefox,Freemanburgh,JO,tablet,,0194e8cb-224a-4343-b268-fe573fa11d99,remove_from_cart,102.67.144.252,product_detail,PROD_2659,4,,6e18f8a1-412,2026-01-19T17:38:57.730646Z,470e744c
Safari,New Sarahborough,AU,desktop,,3dcb2893-b703-4271-a99c-d4f5570ea74f,page_view,76.25.147.190,settings,,,,c7db85c6-b1c,2026-01-19T17:38:57.768284Z,589430e8
Firefox,North Rhondaview,HN,mobile,,da1308b1-ebb0-4a87-bba4-8a55e28c207f,add_to_cart,113.184.50.172,profile,PROD_1671,2,,03dfcacd-423,2026-01-19T17:38:57.793448Z,50264ab2
Firefox,Shelbychester,DE,mobile,,c72c37f6-5053-4cf6-8e0e-e43e0f25dd54,remove_from_cart,122.216.134.217,product_detail,PROD_1524,3,,2aa8a439-6e0,2026-01-19T17:38:57.801104Z,9f81ffb7
Edge,Jeanville,UY,desktop,,e5ed85d3-74cc-41d8-bed2-299c29b4fa7a,logout,88.182.6.43,settings,,,,2809e045-931,2026-01-19T17:38:57.813315Z,e5ec0626
Firefox,Timothyside,BO,desktop,,86ce91b6-589b-4af6-affb-32597d26ed32,login,59.203.217.113,help,,,,7e878ee7-9ea,2026-01-19T17:38:57.821089Z,f57d15d0
Safari,Josephchester,KG,desktop,,1f2565d9-a3e1-4bf1-bfff-74ec390d156d,page_view,178.112.225.15,settings,,,,1ee12c9d-1fa,2026-01-19T17:38:57.833382Z,e31f2276
Edge,Bethanyport,PH,tablet,btn_information_26,6ee5227e-52ec-447f-aced-e136d7f94850,click,190.165.129.201,checkout,,,,5be2cccc-ef9,2026-01-19T17:38:57.836562Z,f9ed5b7e
Safari,Petersonchester,CF,desktop,,3c7dfb0b-89ae-445b-b592-9204f0f3664b,page_view,88.100.142.43,product_detail,,,,1ef684a8-15f,2026-01-19T17:38:57.879386Z,a8a89d0f
Safari,North Heathershire,ZM,mobile,,94497c88-3ba3-47a0-9d5e-f90decdf8cc7,add_to_cart,99.191.60.221,cart,PROD_1764,3,,738e2d1c-867,2026-01-19T17:38:57.886637Z,f640f3c7
Edge,Port Isabella,MW,tablet,,6c987ac9-c38d-4b05-aa21-09613f03422c,search,125.90.81.194,product_detail,,,citizen,71d94cf0-525,2026-01-19T17:38:57.891602Z,06066a8f
Firefox,Port Phillipburgh,CN,desktop,btn_key_24,733152e5-025d-4e8e-b63d-58294a1e4deb,click,146.131.33.98,settings,,,,4642ee44-43e,2026-01-19T17:38:57.923924Z,1d56ec2e
Chrome,Dennisside,AO,mobile,,d6583d0d-c1ff-49ef-becb-37b641be5a71,add_to_cart,64.189.220.244,home,PROD_2004,3,,5e5f9228-2e2,2026-01-19T17:38:57.930783Z,42e5822e
Chrome,Port Waltermouth,CL,tablet,,6a86830d-3e5e-44e0-b200-88a92daf8442,add_to_cart,54.242.192.212,home,PROD_1147,5,,cec3c061-0bd,2026-01-19T17:38:57.951415Z,942846f2
Edge,South Megan,BD,desktop,,9df55d24-da74-4a86-9744-0f24fb4e742c,add_to_cart,16.37.249.196,checkout,PROD_1620,4,,9edd8fae-fa8,2026-01-19T17:38:57.967105Z,30ec5958
Edge,Wallsview,BD,tablet,,fa71b341-7920-43e2-825b-30d09b3e90a1,add_to_cart,180.182.95.188,settings,PROD_1529,4,,b7d996d6-c00,2026-01-19T17:38:57.973289Z,6bc9f9ec
Chrome,North Alyssaborough,FI,desktop,,b22b1690-01ea-4cbf-b781-25af26897809,login,41.213.78.186,settings,,,,d1c2f9fe-fa7,2026-01-19T17:38:57.982537Z,1dfeb7c8
Safari,Brianhaven,BZ,tablet,,212d4b42-ee26-4c22-aaa5-8eb6ba5d8e90,page_view,103.235.79.216,profile,,,,77510ef9-36d,2026-01-19T17:38:58.008706Z,99487fea
Edge,Christopherfort,PE,desktop,,3a150de1-bff1-42d8-86e4-5234302f1bc4,page_view,181.11.13.171,cart,,,,ae004b2b-1bb,2026-01-19T17:38:58.031470Z,9d3857d6
Edge,East Jacqueline,NI,desktop,,a4e6e849-b243-41a0-8d86-acfff1bcb898,add_to_cart,179.203.139.60,cart,PROD_1339,4,,4c7cffa9-49c,2026-01-19T17:38:58.033440Z,32a39d21
Chrome,East Kevin,PY,desktop,,d8750757-f8a9-4177-954d-e69d65f94a15,remove_from_cart,32.2.244.86,profile,PROD_2104,3,,d5b1726a-9c3,2026-01-19T17:38:58.038737Z,d83f52a1
Chrome,North Cassandraland,MZ,desktop,,23ecfe3c-6d37-43f7-aafc-f8053641319d,add_to_cart,175.174.27.128,product_detail,PROD_2493,3,,572034f3-f49,2026-01-19T17:38:58.079775Z,6bc9f9ec
Firefox,Campbellbury,NR,tablet,,ac815322-e798-4fcf-9420-e27cf8d51e1f,add_to_cart,178.68.140.45,products,PROD_1889,2,,9389dfeb-d88,2026-01-19T17:38:58.087398Z,593b909a
Chrome,North Luis,TW,desktop,,b90669ce-91b8-4034-a3aa-472ad58a8a3b,page_view,55.186.66.98,home,,,,8fa3580c-7ba,2026-01-19T17:38:58.092758Z,6c888f24
Edge,North Michelleburgh,GE,desktop,,14917a5f-eba4-46c3-add9-a0ba0569bd77,add_to_cart,189.138.126.195,help,PROD_1626,4,,b1c74c54-1d3,2026-01-19T17:38:58.099267Z,1f7d8553
Chrome,Deborahmouth,EC,tablet,,a84285af-d607-4cc8-a51e-ac87c599ece6,search,138.43.56.112,profile,,,language,1d3acfdf-9ef,2026-01-19T17:38:58.152493Z,8df2ad9b
Firefox,Romeroport,HR,tablet,,c115c2a9-5653-4d3a-9044-421962d43a13,page_view,116.82.116.175,help,,,,1fd33a4d-5ed,2026-01-19T17:38:58.158668Z,4cee59de
Safari,Wandastad,SB,mobile,,1e7cdbc7-9d08-4d30-85e6-9e13dfc5fe6f,add_to_cart,110.117.100.80,profile,PROD_1662,1,,b83d8643-283,2026-01-19T17:38:58.179301Z,853b8f62
Chrome,Larsenton,BR,mobile,,f96c4ee7-6a69-48bd-ab1c-2c369a6ec115,page_view,172.42.66.82,cart,,,,2134741c-629,2026-01-19T17:38:58.184236Z,d9431d58
Chrome,Lauramouth,SE,desktop,,0281eb28-be9d-4872-a407-83b619ef7b22,logout,123.8.191.34,profile,,,,e7e6039b-d06,2026-01-19T17:38:58.189360Z,2ad09af8
Edge,Moralesland,GQ,tablet,,f2c4d293-4532-4965-83bd-bfb99e4ae6f8,remove_from_cart,145.18.7.147,products,PROD_1573,1,,98cf6965-d39,2026-01-19T17:38:58.198645Z,4d5bfde4
Edge,East Jessicaberg,DO,mobile,,2bbb7515-2c76-40d7-bbc3-5ee7dc1497b3,remove_from_cart,148.45.76.243,profile,PROD_1978,5,,986ed015-bbe,2026-01-19T17:38:58.200370Z,b309a95b
Safari,Geraldburgh,IL,desktop,,9a09e3b9-b7c4-4e6c-b009-8d0dd8539469,add_to_cart,99.75.165.29,product_detail,PROD_2267,2,,f6c45fca-f1b,2026-01-19T17:38:58.206222Z,6c125c4e
Firefox,Dominguezfort,RS,mobile,,d2efea87-eff6-4741-bc74-cf5c70c1abaa,remove_from_cart,213.24.199.194,products,PROD_1632,1,,16993161-9a2,2026-01-19T17:38:58.223023Z,f843c001
Firefox,Lake Anthonychester,JO,tablet,,b40a51d2-eb9a-43f5-b213-4c2d32286ccf,search,152.150.191.143,cart,,,kind,76d1b080-c7e,2026-01-19T17:38:58.232135Z,124a7bd8
Edge,Jonathanbury,PW,desktop,,9ddbdad3-40a8-4aaa-bc6b-50a5825a50c1,remove_from_cart,130.63.139.230,home,PROD_2332,5,,8d5acbbc-cd5,2026-01-19T17:38:58.261313Z,5636bab4
Chrome,Lake David,RW,tablet,,a89e5128-3e7b-4d36-a8bd-6ec562966de9,add_to_cart,194.10.202.159,profile,PROD_2790,2,,55b2eda0-39d,2026-01-19T17:38:58.298572Z,04e5e100
Edge,West Debra,JM,mobile,,2952ec60-e083-41f3-8965-bf11c1ff5bab,login,171.23.248.18,products,,,,7e34e607-318,2026-01-19T17:38:58.300524Z,09ce4ed0
Edge,Travistown,LT,desktop,,ee5e4bb5-4cf2-4da9-ad58-948543abe98f,login,90.28.186.29,home,,,,55b05ba4-804,2026-01-19T17:38:58.361270Z,08cc1bc4
Chrome,West Carrie,SO,tablet,,beb90041-6163-4408-8273-33b1ccd78820,search,67.151.170.233,profile,,,effort,49c391fc-229,2026-01-19T17:38:58.365597Z,f640f3c7
Firefox,Riosfort,MM,desktop,,8dea1686-4fdc-4bc3-b3bf-f8513d4ede72,add_to_cart,141.157.53.1,settings,PROD_1798,1,,1f33a40c-4cd,2026-01-19T17:38:58.387539Z,3098d5bb
Chrome,Matthewfort,AL,mobile,,8f3745ea-56a9-4546-96a2-9a1b47afe8a6,search,58.135.16.87,checkout,,,thus,3bc5523f-141,2026-01-19T17:38:58.394156Z,3098d5bb
Chrome,North Sherrybury,NA,desktop,,b8ac35ac-c931-4f17-9c1d-222fb4389740,page_view,112.62.88.198,profile,,,,bc792b31-58c,2026-01-19T17:38:58.396655Z,9a30baa8
Edge,New Shelby,BF,mobile,,59067009-5c6b-4550-b44f-cf10e8daf4d9,login,18.220.40.71,home,,,,a667ae88-e06,2026-01-19T17:38:58.433260Z,1afaeca9
